Año,Mes,Provincia origen,Provincia destino,Servicios,Pasajeros,Asientos
2024,5,Ciudad Autónoma de Buenos Aires,San Juan,124,1677,7164
2024,5,San Luis,San Juan,159,1133,9302
2024,5,Mendoza,Mendoza,348,1335,19961
2024,5,Córdoba,Formosa,90,908,5226
2024,5,Ciudad Autónoma de Buenos Aires,Chubut,146,913,7749
2024,5,La Pampa,Jujuy,53,166,2986
2024,5,Neuquén,Tucumán,44,98,2558
2024,5,Santiago del Estero,Jujuy,133,278,7803
2024,5,Santiago del Estero,Salta,324,914,18077
2024,5,La Pampa,Chaco,13,24,767
2024,5,La Pampa,Santa Fe,53,165,3099
2024,5,Misiones,Córdoba,119,1069,5449
2024,5,Neuquén,Chaco,18,31,1062
2024,5,Neuquén,Corrientes,14,17,826
2024,5,Neuquén,Entre Ríos,26,40,1520
2024,5,Neuquén,Formosa,18,38,1062
2024,5,Neuquén,Santa Fe,54,318,3164
2024,5,Santiago del Estero,Corrientes,58,168,3306
2024,5,Tucumán,Corrientes,54,131,3047
2024,5,Jujuy,Jujuy,250,1656,15267
2024,5,Neuquén,Chubut,90,616,5329
2024,5,Tucumán,Tucumán,367,2228,21669
2024,5,Santa Cruz,Buenos Aires,38,59,2215
2024,5,Santa Cruz,Ciudad Autónoma de Buenos Aires,43,114,2528
2024,5,Santa Cruz,Río Negro,81,441,4649
2024,5,Catamarca,Santa Fe,72,145,4250
2024,5,Chubut,Corrientes,26,114,1560
2024,5,Chubut,Santa Fe,25,142,1500
2024,5,Chubut,Chaco,25,96,1500
2024,5,Río Negro,Santa Fe,68,318,4007
2024,5,Santiago del Estero,Catamarca,176,1059,9206
2024,5,Mendoza,Chubut,31,355,1834
2024,5,Mendoza,Santa Cruz,28,82,1658
2024,5,Mendoza,La Pampa,227,857,12777
2024,5,Chubut,Mendoza,31,377,1836
2024,5,Santa Cruz,Neuquén,19,38,1124
2024,5,San Juan,San Juan,195,2032,10634
2024,5,Formosa,Formosa,32,57,2101
2024,5,La Rioja,Tucumán,169,686,9858
2024,5,Catamarca,Jujuy,75,286,4335
2024,5,Catamarca,Salta,125,614,7119
2024,5,La Rioja,Jujuy,79,484,4583
2024,5,La Rioja,Salta,82,509,4782
2024,5,Mendoza,Jujuy,88,464,5091
2024,5,Mendoza,Salta,80,558,4670
2024,5,San Juan,Catamarca,82,187,4729
2024,5,San Juan,Jujuy,62,154,3583
2024,5,San Juan,Salta,62,195,3635
2024,5,Misiones,Formosa,54,189,3194
2024,5,Formosa,Misiones,48,148,2846
2024,5,Misiones,Misiones,8,8,470
2024,5,Formosa,Entre Ríos,49,100,2635
2024,5,San Luis,La Pampa,72,530,4108
2024,5,Santa Fe,San Juan,59,315,3516
2024,5,Jujuy,San Juan,58,119,3349
2024,5,Salta,Mendoza,76,380,4434
2024,5,Jujuy,Catamarca,78,307,4532
2024,5,Entre Ríos,La Pampa,21,32,1158
2024,5,Buenos Aires,Santa Cruz,41,70,2415
2024,5,Ciudad Autónoma de Buenos Aires,Santa Cruz,45,119,2661
2024,5,Río Negro,Santa Cruz,102,295,5942
2024,5,Entre Ríos,Formosa,41,61,2293
2024,5,Chaco,Tucumán,34,136,1822
2024,5,Santiago del Estero,Misiones,32,84,1702
2024,5,Tucumán,Misiones,39,130,2115
2024,5,Mendoza,Corrientes,45,111,2652
2024,5,Mendoza,Entre Ríos,42,195,2434
2024,5,Mendoza,Formosa,19,52,1104
2024,5,San Luis,Corrientes,24,46,1398
2024,5,San Luis,Entre Ríos,46,95,2650
2024,5,Chaco,Mendoza,43,100,2536
2024,5,Corrientes,Mendoza,39,83,2298
2024,5,Corrientes,San Luis,18,31,1048
2024,5,Entre Ríos,Mendoza,47,209,2730
2024,5,Formosa,Córdoba,84,868,4864
2024,5,Neuquén,Jujuy,18,31,1057
2024,5,La Pampa,San Luis,71,589,4100
2024,5,Chaco,Chaco,75,155,4528
2024,5,Entre Ríos,Entre Ríos,17,22,997
2024,5,La Rioja,Buenos Aires,60,158,3014
2024,5,La Rioja,Ciudad Autónoma de Buenos Aires,68,861,3449
2024,5,La Rioja,Santa Fe,34,120,1865
2024,5,Buenos Aires,La Rioja,65,183,3304
2024,5,Ciudad Autónoma de Buenos Aires,La Rioja,70,848,3544
2024,5,Santa Fe,La Rioja,41,119,2169
2024,5,San Luis,La Rioja,11,298,638
2024,5,Ciudad Autónoma de Buenos Aires,Catamarca,183,1304,10695
2024,5,Santa Fe,Catamarca,64,141,3804
2024,5,Buenos Aires,Catamarca,113,268,6535
2024,5,Córdoba,Neuquén,59,279,3457
2024,5,Jujuy,Río Negro,39,72,2296
2024,5,Jujuy,Santa Cruz,30,70,1787
2024,5,La Pampa,Chubut,46,90,2737
2024,5,Tucumán,Chubut,25,48,1484
2024,5,Chaco,Neuquén,17,35,847
2024,5,Corrientes,Neuquén,11,12,519
2024,5,Formosa,Río Negro,21,142,1019
2024,5,Santa Fe,La Pampa,53,146,2842
2024,5,Santa Fe,Neuquén,57,363,3030
2024,5,Santa Fe,Río Negro,65,241,3584
2024,5,Chubut,Córdoba,71,343,4215
2024,5,Chubut,La Pampa,42,87,2494
2024,5,Chubut,Salta,41,112,2439
2024,5,Santa Cruz,Córdoba,57,213,3389
2024,5,Santa Cruz,Salta,42,111,2503
2024,5,Chaco,Chubut,23,95,1380
2024,5,Chaco,Santa Cruz,14,30,840
2024,5,Corrientes,Chubut,22,103,1320
2024,5,Entre Ríos,Chubut,16,31,960
2024,5,Entre Ríos,Río Negro,36,61,2023
2024,5,Santa Fe,Chubut,23,113,1380
2024,5,Santa Fe,Santa Cruz,13,24,780
2024,5,Chaco,San Luis,16,37,932
2024,5,Entre Ríos,San Luis,41,90,2371
2024,5,Formosa,Mendoza,20,38,1166
2024,5,Salta,Formosa,45,699,2176
2024,5,Santiago del Estero,La Pampa,43,84,2504
2024,5,Chubut,Jujuy,41,104,2439
2024,5,Chubut,Santiago del Estero,31,47,1839
2024,5,Santa Cruz,Santiago del Estero,24,36,1424
2024,5,Santa Cruz,Jujuy,32,63,1905
2024,5,Santa Cruz,La Pampa,17,30,1006
2024,5,Misiones,La Pampa,10,21,600
2024,5,Jujuy,La Pampa,58,131,3257
2024,5,Salta,La Pampa,76,196,4308
2024,5,Jujuy,Chubut,42,132,2503
2024,5,Salta,Chubut,32,90,1911
2024,5,Chaco,San Juan,14,28,838
2024,5,Chaco,La Rioja,18,30,1078
2024,5,Corrientes,Tucumán,27,75,1458
2024,5,Santiago del Estero,La Rioja,25,100,1498
2024,5,Santiago del Estero,Mendoza,30,169,1796
2024,5,Santiago del Estero,San Juan,23,49,1376
2024,5,La Pampa,Tucumán,31,43,1811
2024,5,Neuquén,Santiago del Estero,33,64,1931
2024,5,Río Negro,Entre Ríos,28,56,1634
2024,5,Entre Ríos,Santiago del Estero,39,110,2208
2024,5,Chubut,Tucumán,31,52,1838
2024,5,Santa Cruz,Mendoza,29,81,1718
2024,5,Corrientes,Río Negro,18,31,952
2024,5,Santa Cruz,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",10,308,570
2024,5,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tierra del Fuego, Antártida e Islas del Atlántico Sur",7,13,399
2024,5,Río Negro,Formosa,13,32,767
2024,5,Santa Cruz,Tucumán,24,38,1430
2024,5,La Pampa,Entre Ríos,20,32,1174
2024,5,Entre Ríos,Neuquén,22,40,1244
2024,5,Santiago del Estero,Santa Cruz,24,44,1423
2024,5,San Luis,Chaco,20,37,1164
2024,5,Jujuy,Neuquén,20,33,1175
2024,5,Tucumán,Santa Cruz,20,39,1185
2024,5,Chaco,Catamarca,20,33,1196
2024,5,San Juan,La Pampa,7,10,420
2024,5,Jujuy,Formosa,16,90,958
2024,5,Misiones,Santiago del Estero,11,21,464
2024,5,Misiones,Tucumán,11,35,480
2024,5,Chubut,Entre Ríos,15,32,900
2024,5,Santa Cruz,Chaco,11,20,660
2024,5,La Rioja,San Luis,11,300,638
2024,5,Corrientes,Santa Cruz,13,32,780
2024,5,Formosa,San Luis,14,22,814
2024,5,Salta,Río Negro,40,89,2343
2024,5,Salta,Neuquén,29,62,1690
2024,5,Corrientes,Catamarca,15,22,896
2024,5,Corrientes,San Juan,10,24,596
2024,5,San Juan,Chaco,16,29,958
2024,5,San Juan,Corrientes,11,21,658
2024,5,Neuquén,Santa Cruz,20,39,1182
2024,5,Santiago del Estero,Chubut,22,41,1304
2024,5,Formosa,Jujuy,18,102,1078
2024,5,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Cruz,8,236,456
2024,5,La Pampa,San Juan,6,7,360
2024,5,San Luis,Formosa,14,24,816
2024,5,Catamarca,Santa Cruz,3,30,165
2024,5,Catamarca,Chubut,3,15,165
2024,5,La Rioja,Chubut,3,3,165
2024,5,Chaco,Río Negro,10,19,570
2024,5,Corrientes,La Rioja,10,23,600
2024,5,Santa Cruz,Entre Ríos,5,8,300
2024,5,Chaco,La Pampa,12,16,605
2024,5,Corrientes,La Pampa,8,11,381
2024,5,Río Negro,Chaco,16,24,951
2024,5,Formosa,Santiago del Estero,2,2,118
2024,5,Formosa,Neuquén,18,54,867
2024,5,La Pampa,Formosa,4,4,236
2024,5,Río Negro,Corrientes,21,48,1248
2024,5,Santa Cruz,Corrientes,7,13,420
2024,5,La Pampa,Corrientes,12,19,708
2024,5,Santa Cruz,Santa Fe,8,11,480
2024,5,Entre Ríos,Santa Cruz,5,10,300
2024,5,Catamarca,Corrientes,14,22,838
2024,5,Entre Ríos,San Juan,2,2,116
2024,5,Formosa,La Pampa,9,14,414
2024,5,Santiago del Estero,Formosa,1,1,42
2024,5,La Pampa,Misiones,1,3,60
2024,6,Chaco,Ciudad Autónoma de Buenos Aires,846,5802,46223
2024,6,Chaco,Entre Ríos,152,409,8788
2024,6,Corrientes,Ciudad Autónoma de Buenos Aires,1285,13087,67135
2024,6,Corrientes,Entre Ríos,647,3780,35514
2024,6,Corrientes,Buenos Aires,1026,7001,55836
2024,6,Entre Ríos,Buenos Aires,1170,7480,65548
2024,6,Entre Ríos,Ciudad Autónoma de Buenos Aires,1414,21136,75016
2024,6,Buenos Aires,Entre Ríos,1245,7838,68954
2024,6,Buenos Aires,Chaco,840,4973,46991
2024,6,Buenos Aires,Corrientes,1114,7454,60424
2024,6,Ciudad Autónoma de Buenos Aires,Chaco,886,6250,48745
2024,6,Ciudad Autónoma de Buenos Aires,Corrientes,1350,13387,70188
2024,6,Ciudad Autónoma de Buenos Aires,Entre Ríos,1495,21249,79061
2024,6,Corrientes,Chaco,693,2747,38928
2024,6,Entre Ríos,Chaco,139,406,8093
2024,6,Entre Ríos,Corrientes,639,3710,34762
2024,6,Corrientes,Misiones,889,12315,47177
2024,6,La Rioja,Córdoba,315,7411,17558
2024,6,San Juan,Mendoza,651,12342,35624
2024,6,Buenos Aires,Buenos Aires,4087,31219,210293
2024,6,Ciudad Autónoma de Buenos Aires,Buenos Aires,4317,71867,216598
2024,6,Chubut,Santa Cruz,371,7007,21006
2024,6,Santa Cruz,Santa Cruz,300,5982,17719
2024,6,Buenos Aires,Córdoba,1507,12713,78686
2024,6,Santa Cruz,Chubut,343,5783,19304
2024,6,Chubut,Chubut,575,6957,32166
2024,6,Río Negro,Chubut,460,4967,25269
2024,6,Río Negro,Río Negro,1958,27877,99012
2024,6,Río Negro,Neuquén,1240,14487,63474
2024,6,Neuquén,Río Negro,1218,13984,62787
2024,6,Buenos Aires,Santa Fe,2316,15612,126684
2024,6,Ciudad Autónoma de Buenos Aires,Córdoba,1570,24274,81316
2024,6,Ciudad Autónoma de Buenos Aires,Santa Fe,2502,32806,131606
2024,6,Santa Fe,Córdoba,1764,19495,97861
2024,6,Córdoba,Córdoba,589,2950,33878
2024,6,Buenos Aires,Ciudad Autónoma de Buenos Aires,4214,67401,210546
2024,6,Santa Fe,Buenos Aires,2168,17539,118193
2024,6,Santa Fe,Ciudad Autónoma de Buenos Aires,2380,31879,124981
2024,6,Córdoba,Buenos Aires,1505,12080,78719
2024,6,Córdoba,Ciudad Autónoma de Buenos Aires,1572,25506,81376
2024,6,Buenos Aires,Misiones,553,6909,28857
2024,6,Ciudad Autónoma de Buenos Aires,Misiones,636,11279,31803
2024,6,Buenos Aires,Río Negro,636,7597,32133
2024,6,Ciudad Autónoma de Buenos Aires,Chubut,145,1153,7661
2024,6,Ciudad Autónoma de Buenos Aires,Río Negro,455,4433,21707
2024,6,Misiones,Ciudad Autónoma de Buenos Aires,632,11513,32075
2024,6,Misiones,Entre Ríos,314,1332,15030
2024,6,Misiones,Buenos Aires,547,6327,28724
2024,6,Misiones,Corrientes,1061,15083,55494
2024,6,Mendoza,Neuquén,263,4007,13940
2024,6,Mendoza,Mendoza,369,1549,21072
2024,6,Neuquén,Neuquén,92,295,4585
2024,6,Mendoza,San Juan,684,11673,37480
2024,6,San Juan,San Juan,232,3080,12333
2024,6,Santa Fe,Corrientes,668,5821,36824
2024,6,Santa Fe,Entre Ríos,853,12364,48108
2024,6,Jujuy,Jujuy,269,1917,16511
2024,6,Salta,Jujuy,1738,18066,100860
2024,6,Santa Fe,Chaco,742,8206,42519
2024,6,Chaco,Santa Fe,752,7484,43046
2024,6,Chaco,Buenos Aires,787,4460,43773
2024,6,Buenos Aires,Catamarca,132,418,7712
2024,6,Ciudad Autónoma de Buenos Aires,Catamarca,186,1460,10907
2024,6,Córdoba,Catamarca,373,6556,21011
2024,6,Santa Fe,Catamarca,83,200,4936
2024,6,Catamarca,Ciudad Autónoma de Buenos Aires,189,1471,11118
2024,6,Catamarca,Córdoba,388,6751,21867
2024,6,Santiago del Estero,Santiago del Estero,498,1314,29987
2024,6,Santiago del Estero,Tucumán,945,12429,55221
2024,6,Chaco,Corrientes,691,2813,39160
2024,6,Corrientes,Corrientes,746,5181,41069
2024,6,Misiones,Chaco,407,2437,22677
2024,6,Santiago del Estero,Córdoba,542,8309,31440
2024,6,Chubut,Río Negro,507,4923,27520
2024,6,Neuquén,Buenos Aires,331,2411,15954
2024,6,Neuquén,Ciudad Autónoma de Buenos Aires,214,1295,10285
2024,6,Río Negro,Buenos Aires,622,7487,31101
2024,6,Río Negro,Ciudad Autónoma de Buenos Aires,421,4077,20058
2024,6,Chaco,Misiones,406,2811,22675
2024,6,Chaco,Córdoba,228,2382,12647
2024,6,Corrientes,Córdoba,220,1333,11176
2024,6,Corrientes,Formosa,426,2112,25217
2024,6,Córdoba,Mendoza,563,5794,31665
2024,6,Córdoba,San Luis,803,10167,45442
2024,6,Entre Ríos,Formosa,57,114,3301
2024,6,La Pampa,Río Negro,329,998,17580
2024,6,La Pampa,Buenos Aires,598,3898,29681
2024,6,La Pampa,Entre Ríos,25,35,1454
2024,6,La Pampa,Santa Fe,49,177,2852
2024,6,Mendoza,Río Negro,266,4670,14214
2024,6,Misiones,Córdoba,117,1059,5545
2024,6,Neuquén,Formosa,17,28,1005
2024,6,Neuquén,La Pampa,232,452,12254
2024,6,Neuquén,Santa Fe,55,391,3206
2024,6,Río Negro,Entre Ríos,37,69,2167
2024,6,Río Negro,Formosa,16,49,928
2024,6,Río Negro,La Pampa,355,921,19247
2024,6,Río Negro,Santa Fe,65,358,3833
2024,6,San Luis,Mendoza,727,7655,41131
2024,6,Santa Fe,Formosa,242,1240,14069
2024,6,Santiago del Estero,Chaco,163,945,9061
2024,6,Santiago del Estero,Corrientes,65,178,3659
2024,6,Santiago del Estero,Misiones,39,124,2065
2024,6,Tucumán,Chaco,71,413,3975
2024,6,Tucumán,Corrientes,57,168,3140
2024,6,Tucumán,Misiones,39,188,2082
2024,6,Tucumán,Santiago del Estero,1105,13934,64184
2024,6,La Rioja,Mendoza,183,926,10570
2024,6,La Rioja,San Juan,250,2381,14436
2024,6,Formosa,Chaco,641,4216,37293
2024,6,Formosa,Corrientes,451,2269,25569
2024,6,Buenos Aires,Neuquén,327,2362,15903
2024,6,Chubut,Jujuy,38,71,2256
2024,6,Chubut,Córdoba,74,445,4386
2024,6,Chubut,La Pampa,56,130,3321
2024,6,Chubut,Salta,44,121,2612
2024,6,Chubut,Tucumán,27,45,1602
2024,6,Córdoba,Jujuy,319,2998,16730
2024,6,Córdoba,Santiago del Estero,568,8790,32899
2024,6,Córdoba,Tucumán,475,3604,27415
2024,6,La Pampa,Córdoba,244,2917,13641
2024,6,La Pampa,Jujuy,48,224,2693
2024,6,La Pampa,Santiago del Estero,44,90,2573
2024,6,Río Negro,Córdoba,110,671,6475
2024,6,Santa Cruz,Córdoba,55,212,3265
2024,6,Santa Cruz,Río Negro,83,222,4911
2024,6,Santa Cruz,Salta,37,108,2202
2024,6,Santiago del Estero,Jujuy,144,333,8435
2024,6,Tucumán,Jujuy,414,3075,24212
2024,6,Tucumán,Salta,801,9660,45935
2024,6,Buenos Aires,San Luis,566,2371,31356
2024,6,Ciudad Autónoma de Buenos Aires,Mendoza,450,6031,24607
2024,6,Ciudad Autónoma de Buenos Aires,San Luis,625,5900,34439
2024,6,Mendoza,Buenos Aires,373,1956,21085
2024,6,Mendoza,Ciudad Autónoma de Buenos Aires,450,6193,24541
2024,6,Mendoza,San Luis,812,8008,45461
2024,6,San Luis,Buenos Aires,561,2591,31201
2024,6,San Luis,Ciudad Autónoma de Buenos Aires,639,6037,35186
2024,6,Ciudad Autónoma de Buenos Aires,Neuquén,234,1483,11442
2024,6,Ciudad Autónoma de Buenos Aires,La Pampa,585,4909,27505
2024,6,Jujuy,Salta,1829,20593,105525
2024,6,Salta,Salta,1189,26575,69637
2024,6,Santa Fe,Misiones,175,1362,8442
2024,6,Neuquén,Mendoza,263,3973,13537
2024,6,San Juan,Córdoba,204,4295,11812
2024,6,Córdoba,La Rioja,313,7235,17414
2024,6,Buenos Aires,La Pampa,573,3718,28828
2024,6,Neuquén,Chubut,90,650,5337
2024,6,Mendoza,Córdoba,574,5786,32045
2024,6,San Luis,Córdoba,825,10015,46317
2024,6,Tucumán,Córdoba,463,3490,26718
2024,6,Entre Ríos,Córdoba,285,2664,16055
2024,6,Córdoba,San Juan,192,4253,11109
2024,6,La Rioja,La Rioja,157,665,8905
2024,6,Catamarca,Catamarca,400,7976,21867
2024,6,Catamarca,La Rioja,383,2797,22276
2024,6,Chubut,Ciudad Autónoma de Buenos Aires,146,1206,7693
2024,6,Chubut,Buenos Aires,197,1706,10619
2024,6,Santa Cruz,Ciudad Autónoma de Buenos Aires,45,123,2658
2024,6,Chubut,Entre Ríos,16,31,960
2024,6,Chubut,Chaco,20,71,1200
2024,6,Chubut,Santa Fe,26,159,1560
2024,6,Santa Cruz,Chaco,13,31,780
2024,6,Catamarca,Tucumán,468,3344,26716
2024,6,Tucumán,Tucumán,373,2855,22042
2024,6,Santa Fe,Santa Fe,403,2599,24050
2024,6,Santiago del Estero,Catamarca,176,1227,9309
2024,6,Tucumán,Catamarca,466,3283,26657
2024,6,Entre Ríos,Santa Fe,887,12196,49864
2024,6,Buenos Aires,Formosa,448,2304,24022
2024,6,Chaco,Formosa,614,4308,36088
2024,6,Ciudad Autónoma de Buenos Aires,Formosa,522,3944,27747
2024,6,La Pampa,Mendoza,226,1099,12814
2024,6,Río Negro,Mendoza,268,4769,13935
2024,6,Formosa,Buenos Aires,411,2202,22067
2024,6,Formosa,Ciudad Autónoma de Buenos Aires,493,3901,26044
2024,6,Catamarca,Jujuy,78,333,4523
2024,6,La Rioja,Catamarca,350,2656,20408
2024,6,La Rioja,Jujuy,84,576,4876
2024,6,La Rioja,Salta,81,648,4730
2024,6,La Rioja,Tucumán,163,754,9512
2024,6,Mendoza,Jujuy,85,361,4927
2024,6,Mendoza,La Rioja,170,781,9837
2024,6,San Juan,Catamarca,76,186,4410
2024,6,San Juan,Jujuy,64,140,3697
2024,6,San Juan,La Rioja,247,1970,14273
2024,6,Salta,Tucumán,779,9435,45191
2024,6,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Cruz,13,346,645
2024,6,Mendoza,Chubut,32,355,1898
2024,6,Mendoza,Santa Cruz,27,120,1604
2024,6,Mendoza,La Pampa,244,1131,13677
2024,6,Neuquén,Santa Cruz,25,50,1486
2024,6,Santiago del Estero,Buenos Aires,541,4959,31253
2024,6,Buenos Aires,San Juan,153,840,8345
2024,6,La Pampa,San Luis,83,533,4800
2024,6,San Luis,San Luis,497,1314,28361
2024,6,Córdoba,Santa Fe,1723,17894,95951
2024,6,San Juan,San Luis,187,1833,10922
2024,6,San Juan,Santa Fe,60,420,3560
2024,6,San Luis,Santa Fe,225,795,12874
2024,6,San Luis,La Pampa,89,598,5130
2024,6,Salta,Catamarca,119,514,6861
2024,6,Catamarca,Buenos Aires,141,378,8222
2024,6,Santiago del Estero,Ciudad Autónoma de Buenos Aires,471,3309,27321
2024,6,Tucumán,Ciudad Autónoma de Buenos Aires,399,2629,23171
2024,6,Tucumán,Buenos Aires,382,2882,22171
2024,6,Buenos Aires,Santiago del Estero,552,5218,31714
2024,6,Ciudad Autónoma de Buenos Aires,Santiago del Estero,491,3178,28171
2024,6,Chubut,Mendoza,31,355,1844
2024,6,Chubut,Neuquén,88,611,5222
2024,6,Santa Cruz,Mendoza,24,90,1426
2024,6,Santa Cruz,Neuquén,26,53,1546
2024,6,Santiago del Estero,Salta,323,992,18011
2024,6,Catamarca,Salta,136,707,7614
2024,6,Tucumán,La Rioja,171,702,10004
2024,6,Buenos Aires,Tucumán,377,2858,21515
2024,6,Ciudad Autónoma de Buenos Aires,Tucumán,389,2613,22195
2024,6,Santa Fe,Santiago del Estero,333,1605,19038
2024,6,Santa Fe,Tucumán,255,1015,14413
2024,6,Buenos Aires,Chubut,192,1775,10525
2024,6,Ciudad Autónoma de Buenos Aires,Santa Cruz,43,128,2547
2024,6,Mendoza,Salta,79,464,4626
2024,6,Mendoza,Tucumán,125,549,7239
2024,6,San Juan,Salta,63,201,3693
2024,6,Misiones,Santa Fe,229,1683,11351
2024,6,Misiones,Formosa,52,315,3036
2024,6,Formosa,Misiones,48,231,2804
2024,6,Corrientes,Santa Fe,721,5862,39575
2024,6,Santiago del Estero,Santa Fe,355,1636,20523
2024,6,Chaco,Chaco,79,171,4759
2024,6,Buenos Aires,Salta,178,992,9944
2024,6,Ciudad Autónoma de Buenos Aires,Salta,232,1899,13034
2024,6,Formosa,Santa Fe,228,1135,13208
2024,6,Tucumán,Santa Fe,262,1000,15122
2024,6,Salta,Ciudad Autónoma de Buenos Aires,233,2355,13658
2024,6,Salta,Buenos Aires,199,1101,11538
2024,6,Salta,Santa Fe,187,712,10905
2024,6,Córdoba,Entre Ríos,300,2721,16749
2024,6,Salta,Santiago del Estero,350,1084,19760
2024,6,Chaco,Santiago del Estero,186,892,10298
2024,6,Mendoza,Santa Fe,133,1412,7598
2024,6,San Luis,San Juan,175,1294,10201
2024,6,Santa Fe,San Juan,59,369,3508
2024,6,Santa Fe,San Luis,219,735,12580
2024,6,Buenos Aires,Mendoza,375,2023,21318
2024,6,Santa Fe,Mendoza,126,1443,7215
2024,6,La Pampa,Neuquén,219,458,11388
2024,6,La Rioja,San Luis,12,356,696
2024,6,Jujuy,Tucumán,430,3241,25196
2024,6,Catamarca,Santiago del Estero,171,1279,9049
2024,6,Entre Ríos,Misiones,295,1533,14211
2024,6,Córdoba,Misiones,94,904,4236
2024,6,La Pampa,La Pampa,212,529,9214
2024,6,La Pampa,Ciudad Autónoma de Buenos Aires,593,4656,28029
2024,6,Jujuy,Córdoba,318,2767,16680
2024,6,Jujuy,Santiago del Estero,169,349,9926
2024,6,Salta,Córdoba,311,3443,17499
2024,6,Córdoba,Salta,318,3560,17908
2024,6,Neuquén,Córdoba,60,344,3512
2024,6,Neuquén,Salta,37,70,2166
2024,6,Neuquén,Tucumán,44,95,2574
2024,6,Río Negro,Salta,46,113,2695
2024,6,Santa Fe,Salta,187,707,10472
2024,6,Jujuy,Ciudad Autónoma de Buenos Aires,162,3478,9764
2024,6,Jujuy,Santa Fe,120,396,7247
2024,6,San Juan,Buenos Aires,151,791,8297
2024,6,Formosa,Entre Ríos,60,108,3227
2024,6,Mendoza,Catamarca,86,237,5017
2024,6,Buenos Aires,Jujuy,133,542,7889
2024,6,Córdoba,La Pampa,258,3287,14443
2024,6,Córdoba,Corrientes,217,1278,10960
2024,6,Chubut,Santiago del Estero,24,38,1421
2024,6,Río Negro,Jujuy,47,87,2761
2024,6,Santa Cruz,Tucumán,38,70,2256
2024,6,Corrientes,Chubut,25,131,1500
2024,6,Entre Ríos,Chubut,18,35,1080
2024,6,Entre Ríos,Río Negro,33,71,1787
2024,6,Santa Fe,Chubut,26,157,1560
2024,6,Chaco,Tucumán,38,165,2045
2024,6,Corrientes,Santiago del Estero,45,107,2442
2024,6,Corrientes,Tucumán,28,91,1475
2024,6,Misiones,Santiago del Estero,11,27,462
2024,6,Misiones,Tucumán,11,42,462
2024,6,La Rioja,Ciudad Autónoma de Buenos Aires,72,996,3657
2024,6,La Rioja,Santa Fe,29,112,1611
2024,6,Buenos Aires,La Rioja,58,147,2970
2024,6,Ciudad Autónoma de Buenos Aires,La Rioja,73,892,3711
2024,6,Santa Fe,La Rioja,47,141,2488
2024,6,Entre Ríos,Entre Ríos,17,41,946
2024,6,Neuquén,Entre Ríos,16,32,939
2024,6,Entre Ríos,Neuquén,24,44,1224
2024,6,Santa Fe,La Pampa,53,168,2762
2024,6,Santa Fe,Río Negro,64,369,3521
2024,6,Santa Fe,Neuquén,56,415,2888
2024,6,Santiago del Estero,Entre Ríos,40,151,2276
2024,6,Tucumán,Entre Ríos,47,278,2676
2024,6,Entre Ríos,Santiago del Estero,44,129,2502
2024,6,Entre Ríos,Tucumán,49,298,2788
2024,6,Córdoba,Neuquén,59,400,3453
2024,6,Córdoba,Río Negro,112,742,6602
2024,6,Salta,Río Negro,36,96,2108
2024,6,Salta,La Pampa,88,244,5024
2024,6,Tucumán,Neuquén,44,97,2575
2024,6,Tucumán,Río Negro,54,145,3165
2024,6,Córdoba,Chubut,74,504,4394
2024,6,Córdoba,Santa Cruz,57,299,3388
2024,6,Jujuy,Chubut,38,106,2264
2024,6,Jujuy,La Pampa,77,149,4373
2024,6,La Pampa,Chubut,54,138,3206
2024,6,Santiago del Estero,Chubut,28,54,1663
2024,6,Tucumán,Santa Cruz,27,45,1603
2024,6,Corrientes,Río Negro,13,25,640
2024,6,Entre Ríos,La Pampa,26,45,1416
2024,6,Formosa,Río Negro,22,81,1012
2024,6,Catamarca,Mendoza,94,281,5445
2024,6,Jujuy,Catamarca,78,298,4528
2024,6,Jujuy,La Rioja,82,430,4748
2024,6,Jujuy,Mendoza,86,392,4979
2024,6,Jujuy,San Juan,58,128,3370
2024,6,Salta,La Rioja,87,600,5048
2024,6,Salta,Mendoza,79,476,4609
2024,6,Salta,San Juan,65,196,3790
2024,6,Tucumán,Mendoza,114,448,6612
2024,6,Ciudad Autónoma de Buenos Aires,Jujuy,167,2582,10051
2024,6,Chaco,Salta,75,1283,4423
2024,6,Formosa,Salta,50,690,2970
2024,6,Corrientes,Salta,37,510,2185
2024,6,Entre Ríos,Mendoza,47,163,2707
2024,6,Entre Ríos,San Luis,50,121,2873
2024,6,Mendoza,Entre Ríos,49,204,2823
2024,6,San Luis,Entre Ríos,57,140,3270
2024,6,San Juan,Ciudad Autónoma de Buenos Aires,132,2292,7640
2024,6,Formosa,Córdoba,87,1163,5045
2024,6,San Juan,Tucumán,79,273,4557
2024,6,Córdoba,Chaco,212,2435,11698
2024,6,La Pampa,Salta,70,222,3970
2024,6,Jujuy,Buenos Aires,133,457,7849
2024,6,Santa Fe,Jujuy,108,424,6536
2024,6,Jujuy,Santa Cruz,29,54,1726
2024,6,La Pampa,Santa Cruz,26,44,1547
2024,6,Río Negro,Santa Cruz,94,222,5568
2024,6,Salta,Santa Cruz,38,89,2267
