Año,Mes,Empresa agrupada,Origen aeropuerto,Destino aeropuerto,Origen provincia,Vuelos,Pasajeros,Asientos
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Gral. Enrique Mosconi,Buenos Aires,18,1660,2172
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Piloto Civil Norberto Fernández,Buenos Aires,17,2312,2890
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Malvinas Argentinas,Buenos Aires,56,8860,9951
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Comandante Espora,Buenos Aires,6,621,802
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Luis Candelaria,Buenos Aires,95,12366,16182
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aviador C. Campos,Buenos Aires,10,1144,1729
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeroparque Jorge Newbery,Mendoza,205,24291,27974
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ingeniero Ambrosio Taravella,Mendoza,34,3723,4906
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ministro Pistarini,Mendoza,56,6457,7809
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Presidente Perón,Mendoza,24,2016,2832
2025,Agosto,Aerolíneas Argentinas,S.a. Santiago Germano,Aeroparque Jorge Newbery,Mendoza,29,2433,2821
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Coronel Felipe Varela,Aeroparque Jorge Newbery,Catamarca,43,3299,4327
2025,Agosto,Aerolíneas Argentinas,Vcom. Angel De La Paz Aragonés,Aeroparque Jorge Newbery,Santiago del Estero,45,4378,5007
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Cap. Vicente Almandos Amonacid,Aeroparque Jorge Newbery,La Rioja,38,2948,3648
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Cap. Vicente Almandos Amonacid,Aeropuerto Coronel Felipe Varela,La Rioja,13,359,1200
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeroparque Jorge Newbery,Tucumán,128,14554,16420
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Domingo Faustino Sarmiento,Aeroparque Jorge Newbery,San Juan,58,5273,5694
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Dr. Fernando Piragine Niveyro,Aeroparque Jorge Newbery,Corrientes,42,3866,4752
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. de Resistencia/José de San Martín,Aeroparque Jorge Newbery,Chaco,71,6427,7194
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. de Formosa/El Pucú,Aeroparque Jorge Newbery,Formosa,50,4107,4752
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeroparque Jorge Newbery,Misiones,146,19632,22265
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeropuerto Int. Ministro Pistarini,Misiones,50,6980,7976
2025,Agosto,Aerolíneas Argentinas,Libertador Gral. D. José De San Martín,Aeroparque Jorge Newbery,Misiones,70,7048,7939
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeroparque Jorge Newbery,Salta,139,16849,18856
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ingeniero Ambrosio Taravella,Salta,26,3310,3901
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Gdor. Horacio Guzmán,Aeroparque Jorge Newbery,Jujuy,70,7665,8584
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Gdor. Horacio Guzmán,Aeropuerto Int. Ingeniero Ambrosio Taravella,Jujuy,17,1396,1632
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Gdor. Horacio Guzmán,Aeropuerto Int. Ministro Pistarini,Jujuy,22,2416,2624
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Gral. Enrique Mosconi,Aeroparque Jorge Newbery,Chubut,112,11209,12731
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Int. Ministro Pistarini,Chubut,24,2388,2922
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Int. Presidente Perón,Chubut,25,1919,2876
2025,Agosto,Aerolíneas Argentinas,Brigadier General Antonio Parodi,Aeroparque Jorge Newbery,Chubut,32,4237,5362
2025,Agosto,Aerolíneas Argentinas,Almirante Zar,Aeroparque Jorge Newbery,Chubut,64,7747,8674
2025,Agosto,Aerolíneas Argentinas,Almirante Zar,Aeropuerto Int. Ministro Pistarini,Chubut,6,724,798
2025,Agosto,Aerolíneas Argentinas,Gobernador Castello,Aeroparque Jorge Newbery,Río Negro,17,1379,1584
2025,Agosto,Aerolíneas Argentinas,El Tehuelche,Aeroparque Jorge Newbery,Chubut,24,3265,3553
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Comte. Armando Tola,Aeroparque Jorge Newbery,Santa Cruz,52,7827,8731
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Malvinas Argentinas,Santa Cruz,31,3164,5243
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Gdor. Ramon Trejo Noel,Aeroparque Jorge Newbery,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",35,5266,5982
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeroparque Jorge Newbery,Santa Cruz,49,6994,8267
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Malvinas Argentinas,Aeroparque Jorge Newbery,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",132,20981,22694
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,856,935
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Int. Ministro Pistarini,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",55,8822,9842
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Comte. Armando Tola,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",30,3787,5129
2025,Agosto,Aerolíneas Argentinas,Comandante Espora,Aeroparque Jorge Newbery,Buenos Aires,85,8510,9767
2025,Agosto,Aerolíneas Argentinas,Comandante Espora,Aeropuerto Int. Ministro Pistarini,Buenos Aires,6,504,629
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Astor Piazolla,Aeroparque Jorge Newbery,Buenos Aires,79,7668,9017
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeroparque Jorge Newbery,Neuquén,140,18642,20526
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Ingeniero Ambrosio Taravella,Neuquén,25,3094,3824
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Ministro Pistarini,Neuquén,33,4047,4660
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Neuquén,25,2048,2876
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Gral. Enrique Mosconi,Neuquén,24,1929,2832
2025,Agosto,Aerolíneas Argentinas,Santa Rosa,Aeroparque Jorge Newbery,La Pampa,22,1841,2101
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Tte. Luis Candelaria,Aeropuerto Int. de Rosario Islas Malvinas,Río Negro,17,2460,2868
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Tte. Luis Candelaria,Aeroparque Jorge Newbery,Río Negro,262,40520,44610
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Tte. Luis Candelaria,Aeropuerto Int. Ingeniero Ambrosio Taravella,Río Negro,21,3075,3558
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Tte. Luis Candelaria,Aeropuerto Int. Ministro Pistarini,Río Negro,120,17622,20565
2025,Agosto,Aerolíneas Argentinas,Aviador C. Campos,Aeropuerto Int. de Rosario Islas Malvinas,Neuquén,9,1272,1550
2025,Agosto,Aerolíneas Argentinas,Aviador C. Campos,Aeroparque Jorge Newbery,Neuquén,73,10770,12439
2025,Agosto,Aerolíneas Argentinas,Aviador C. Campos,Aeropuerto Int. Ministro Pistarini,Neuquén,5,649,765
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Ingeniero Ambrosio Taravella,Ciudad Autónoma de Buenos Aires,82,12217,15404
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Ciudad Autónoma de Buenos Aires,64,9613,12096
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Dr. Fernando Piragine Niveyro,Ciudad Autónoma de Buenos Aires,41,6071,7749
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Ciudad Autónoma de Buenos Aires,41,6599,7749
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Libertador Gral. D. José De San Martín,Ciudad Autónoma de Buenos Aires,45,7055,8411
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Martín Miguel de Güemes,Ciudad Autónoma de Buenos Aires,36,5865,6804
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Gdor. Horacio Guzmán,Ciudad Autónoma de Buenos Aires,50,8043,9450
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Gral. Enrique Mosconi,Ciudad Autónoma de Buenos Aires,6,769,1040
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,El Tehuelche,Ciudad Autónoma de Buenos Aires,27,3905,5009
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Presidente Perón,Ciudad Autónoma de Buenos Aires,29,4353,5481
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Tte. Luis Candelaria,Ciudad Autónoma de Buenos Aires,60,8273,11340
2025,Agosto,Flybondi,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeroparque Jorge Newbery,Córdoba,79,12492,14837
2025,Agosto,Flybondi,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Presidente Perón,Córdoba,21,2490,3969
2025,Agosto,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Buenos Aires,6,985,1134
2025,Agosto,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Buenos Aires,36,5830,6804
2025,Agosto,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Martín Miguel de Güemes,Buenos Aires,23,3592,4347
2025,Agosto,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Comte. Armando Tola,Buenos Aires,19,3025,3591
2025,Agosto,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Malvinas Argentinas,Buenos Aires,31,4943,5765
2025,Agosto,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Luis Candelaria,Buenos Aires,53,8058,9923
2025,Agosto,Flybondi,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeroparque Jorge Newbery,Mendoza,63,10412,11907
2025,Agosto,Flybondi,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ministro Pistarini,Mendoza,6,1019,1134
2025,Agosto,Flybondi,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeroparque Jorge Newbery,Tucumán,34,5473,6332
2025,Agosto,Flybondi,Aeropuerto Domingo Faustino Sarmiento,Aeroparque Jorge Newbery,San Juan,16,2443,3024
2025,Agosto,Flybondi,Aeropuerto Int. Dr. Fernando Piragine Niveyro,Aeroparque Jorge Newbery,Corrientes,40,6122,7560
2025,Agosto,Flybondi,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeroparque Jorge Newbery,Misiones,54,8760,10206
2025,Agosto,Flybondi,Libertador Gral. D. José De San Martín,Aeroparque Jorge Newbery,Misiones,43,6697,8033
2025,Agosto,Flybondi,Aeropuerto Int. Martín Miguel de Güemes,Aeroparque Jorge Newbery,Salta,34,5691,6426
2025,Agosto,Flybondi,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ministro Pistarini,Salta,24,4163,4536
2025,Agosto,Flybondi,Aeropuerto Int. Gdor. Horacio Guzmán,Aeroparque Jorge Newbery,Jujuy,28,4573,5292
2025,Agosto,Flybondi,Aeropuerto Int. Gdor. Horacio Guzmán,Aeropuerto Int. Ministro Pistarini,Jujuy,30,5097,5670
2025,Agosto,Flybondi,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Int. Ministro Pistarini,Chubut,7,1156,1323
2025,Agosto,Flybondi,El Tehuelche,Aeroparque Jorge Newbery,Chubut,24,3721,4442
2025,Agosto,Flybondi,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Ministro Pistarini,Santa Cruz,11,1846,2079
2025,Agosto,Flybondi,Aeropuerto Int. Malvinas Argentinas,Aeroparque Jorge Newbery,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",19,2841,3497
2025,Agosto,Flybondi,Aeropuerto Int. Presidente Perón,Aeroparque Jorge Newbery,Neuquén,31,4985,5765
2025,Agosto,Flybondi,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Ingeniero Ambrosio Taravella,Neuquén,21,2945,3875
2025,Agosto,Flybondi,Aeropuerto Int. Tte. Luis Candelaria,Aeroparque Jorge Newbery,Río Negro,57,9220,10679
2025,Agosto,Flybondi,Aeropuerto Int. Tte. Luis Candelaria,Aeropuerto Int. Ministro Pistarini,Río Negro,57,9513,10773
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. Ingeniero Ambrosio Taravella,Ciudad Autónoma de Buenos Aires,113,18215,23274
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Ciudad Autónoma de Buenos Aires,111,19888,24522
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Ciudad Autónoma de Buenos Aires,43,6474,8013
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. de Resistencia/José de San Martín,Ciudad Autónoma de Buenos Aires,21,3120,3813
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Ciudad Autónoma de Buenos Aires,122,22756,26229
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. Martín Miguel de Güemes,Ciudad Autónoma de Buenos Aires,54,9118,10638
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Almirante Zar,Ciudad Autónoma de Buenos Aires,21,2923,3813
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. Presidente Perón,Ciudad Autónoma de Buenos Aires,88,13835,16638
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. Tte. Luis Candelaria,Ciudad Autónoma de Buenos Aires,120,20473,26034
2025,Agosto,JetSMART Airlines,Aeroparque Jorge Newbery,Aviador C. Campos,Ciudad Autónoma de Buenos Aires,68,8956,12648
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeroparque Jorge Newbery,Córdoba,111,19385,22848
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Malvinas Argentinas,Buenos Aires,29,4503,5502
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Luis Candelaria,Buenos Aires,89,13520,18675
2025,Agosto,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeroparque Jorge Newbery,Mendoza,113,22040,24732
2025,Agosto,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ministro Pistarini,Mendoza,23,4029,4968
2025,Agosto,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Martín Miguel de Güemes,Mendoza,24,3117,4518
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeroparque Jorge Newbery,Tucumán,35,5637,6726
2025,Agosto,JetSMART Airlines,Aeropuerto Int. de Resistencia/José de San Martín,Aeroparque Jorge Newbery,Chaco,21,3066,3813
2025,Agosto,JetSMART Airlines,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeroparque Jorge Newbery,Misiones,119,23008,26172
2025,Agosto,JetSMART Airlines,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeropuerto Int. Ministro Pistarini,Misiones,44,7604,9171
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Martín Miguel de Güemes,Aeroparque Jorge Newbery,Salta,51,8924,9825
2025,Agosto,JetSMART Airlines,Almirante Zar,Aeroparque Jorge Newbery,Chubut,22,3398,4092
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Malvinas Argentinas,Aeroparque Jorge Newbery,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",20,3132,3828
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Presidente Perón,Aeroparque Jorge Newbery,Neuquén,93,15927,17502
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Tte. Luis Candelaria,Aeroparque Jorge Newbery,Río Negro,110,20616,23688
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Tte. Luis Candelaria,Aeropuerto Int. Ministro Pistarini,Río Negro,102,18064,21699
2025,Agosto,JetSMART Airlines,Aviador C. Campos,Aeroparque Jorge Newbery,Neuquén,69,10210,12834
2025,Agosto,LADE - Líneas Aéreas Del Estado,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Piloto Civil Norberto Fernández,Santa Cruz,9,45,315
2025,Agosto,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeropuerto Comte. Armando Tola,Santa Cruz,6,50,204
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Santa Fe,9,694,864
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. Martín Miguel de Güemes,Santa Fe,9,697,905
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Córdoba,18,1390,1680
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Córdoba,17,1845,2234
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Astor Piazolla,Córdoba,8,604,768
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aviador C. Campos,Córdoba,7,708,1078
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Ingeniero Ambrosio Taravella,Buenos Aires,46,3847,5119
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Vcom. Angel De La Paz Aragonés,Buenos Aires,5,263,432
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Comte. Armando Tola,Buenos Aires,12,1697,1975
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Gdor. Ramon Trejo Noel,Buenos Aires,4,520,685
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Presidente Perón,Buenos Aires,29,3206,4391
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. de Rosario Islas Malvinas,Mendoza,9,602,816
2025,Agosto,Aerolíneas Argentinas,Vcom. Angel De La Paz Aragonés,Aeropuerto Int. Ministro Pistarini,Santiago del Estero,9,931,1196
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeropuerto Int. Ingeniero Ambrosio Taravella,Tucumán,18,1493,1802
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeropuerto Int. Ministro Pistarini,Tucumán,36,3608,4153
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Domingo Faustino Sarmiento,Aeropuerto Int. Ministro Pistarini,San Juan,7,630,791
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeropuerto Int. Ingeniero Ambrosio Taravella,Misiones,19,1882,2294
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. de Rosario Islas Malvinas,Salta,9,905,1201
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ministro Pistarini,Salta,33,3888,4487
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeropuerto Int. Ministro Pistarini,Santa Cruz,4,488,614
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Astor Piazolla,Aeropuerto Int. Ingeniero Ambrosio Taravella,Buenos Aires,8,590,768
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Astor Piazolla,Aeropuerto Int. Ministro Pistarini,Buenos Aires,2,120,160
2025,Agosto,Aerolíneas Argentinas,Aviador C. Campos,Aeropuerto Int. Ingeniero Ambrosio Taravella,Neuquén,7,933,1200
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Vcom. Angel De La Paz Aragonés,Ciudad Autónoma de Buenos Aires,27,4342,5103
2025,Agosto,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Ciudad Autónoma de Buenos Aires,42,6518,7844
2025,Agosto,Flybondi,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Martín Miguel de Güemes,Córdoba,13,1901,2457
2025,Agosto,Flybondi,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Tte. Luis Candelaria,Córdoba,12,1546,2268
2025,Agosto,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Gral. Enrique Mosconi,Buenos Aires,16,2231,3024
2025,Agosto,Flybondi,Vcom. Angel De La Paz Aragonés,Aeroparque Jorge Newbery,Santiago del Estero,23,3695,4347
2025,Agosto,Flybondi,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ingeniero Ambrosio Taravella,Salta,13,2046,2457
2025,Agosto,Flybondi,Aeropuerto Int. Gral. Enrique Mosconi,Aeroparque Jorge Newbery,Chubut,14,2290,2646
2025,Agosto,Flybondi,Aeropuerto Int. Tte. Luis Candelaria,Aeropuerto Int. Ingeniero Ambrosio Taravella,Río Negro,12,1788,2268
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Buenos Aires,27,3757,5616
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Martín Miguel de Güemes,Buenos Aires,11,1607,2154
2025,Agosto,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Tte. Luis Candelaria,Mendoza,9,890,1674
2025,Agosto,JetSMART Airlines,Aeropuerto Int. de Resistencia/José de San Martín,Aeropuerto Int. Ministro Pistarini,Chaco,2,232,372
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ministro Pistarini,Salta,14,2317,2820
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Salta,24,2853,4479
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Presidente Perón,Salta,21,3174,3906
2025,Agosto,JetSMART Airlines,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Martín Miguel de Güemes,Neuquén,21,3219,3813
